ID,pred
3086_1,0.9972074627876282
2033_1,0.9951456189155579
3207_1,0.9997068047523499
1568_1,0.023413488641381264
2921_1,0.9596916437149048
3669_1,0.9934462904930115
2830_1,0.10202563554048538
279_1,0.22321777045726776
2980_1,0.46535468101501465
1091_1,0.9993426203727722
4523_1,1.0
2619_1,0.088341623544693
3908_1,0.9031657576560974
3365_1,0.9998363256454468
3695_1,0.9980050921440125
3998_1,0.9822050929069519
3488_1,0.9995781779289246
1767_1,0.14909683167934418
3082_1,0.7434991598129272
175_1,0.07337488979101181
4190_1,0.9312314987182617
467_1,0.9450808167457581
728_1,0.9969353675842285
2285_1,0.992994487285614
247_1,0.07315734773874283
1550_1,0.00984099693596363
1221_1,0.008408968336880207
2666_1,0.7090727090835571
1315_1,0.03310743346810341
1791_1,0.512958824634552
4143_1,0.3219822943210602
607_1,0.9982705116271973
2143_1,0.9626172780990601
4403_1,0.9963064193725586
566_1,0.21777848899364471
1046_1,0.999796450138092
2054_1,0.1300981044769287
2850_1,0.9560104012489319
2152_1,0.2696705758571625
2933_1,0.547616720199585
2642_1,0.8053097724914551
266_1,0.07478546351194382
517_1,0.8311049938201904
4149_1,0.9717089533805847
4203_1,0.992870032787323
1154_1,0.9995878338813782
2055_1,0.02599114552140236
1210_1,0.0139785036444664
4231_1,0.9946215152740479
563_1,0.9674546718597412
1437_1,0.006905362010002136
572_1,0.9875333309173584
76_1,0.05207906290888786
283_1,0.07284151017665863
2995_1,0.9915008544921875
4011_1,0.9899936318397522
2641_1,0.41668835282325745
3740_1,0.9959046244621277
2743_1,0.3208860456943512
1513_1,0.011951702646911144
2303_1,0.4698552191257477
2764_1,0.6806896328926086
1413_1,0.012447056360542774
3603_1,0.3700731694698334
1449_1,0.009741958230733871
4326_1,0.9838699698448181
847_1,0.9999102354049683
3061_1,0.9648668169975281
773_1,0.9947984218597412
2908_1,0.9659667611122131
1178_1,0.9993860721588135
1805_1,0.06986960023641586
2554_1,0.19255301356315613
575_1,0.9913088083267212
4310_1,0.9854153990745544
3904_1,0.9983742237091064
2917_1,0.0768120214343071
3930_1,0.9948714971542358
3202_1,0.9994389414787292
1196_1,0.9982062578201294
3391_1,0.9986211061477661
3393_1,0.9997920393943787
2723_1,0.07239334285259247
2531_1,0.027168801054358482
4484_1,0.4682947099208832
2571_1,0.06459801644086838
1037_1,0.9981558918952942
4515_1,0.9999938011169434
2404_1,0.37550604343414307
3763_1,0.9967378973960876
2695_1,0.26819688081741333
569_1,0.027715226635336876
3387_1,0.9993627667427063
2305_1,0.21466964483261108
1580_1,0.026539074257016182
4245_1,0.9941558837890625
64_1,0.08109299093484879
1208_1,0.013780457898974419
3433_1,0.9965292811393738
3402_1,0.9204428791999817
1203_1,0.011373096145689487
2981_1,0.27976804971694946
3185_1,0.9964281916618347
2752_1,0.5403576493263245
649_1,0.9837988615036011
4593_1,0.9999992847442627
1491_1,0.13073459267616272
658_1,0.9010392427444458
992_1,0.9998420476913452
37_1,0.30870771408081055
1391_1,0.009536545723676682
775_1,0.7483362555503845
3171_1,0.6365295052528381
2909_1,0.3813585937023163
3664_1,0.9905113577842712
4281_1,0.9979395270347595
3256_1,0.9989528656005859
3517_1,0.9998173117637634
968_1,0.9780616760253906
484_1,0.9953800439834595
4527_1,0.9999990463256836
1030_1,0.999403715133667
3902_1,0.9978427886962891
2233_1,0.9729374051094055
1222_1,0.02229420840740204
2655_1,0.34905925393104553
182_1,0.239620178937912
4273_1,0.9911860823631287
3153_1,0.9884498119354248
4419_1,0.9998843669891357
2131_1,0.047855447977781296
2958_1,0.9745107293128967
2757_1,0.039955418556928635
3862_1,0.9677414894104004
1677_1,0.030617009848356247
1189_1,0.996791660785675
4327_1,0.9936988353729248
3183_1,0.9929221868515015
110_1,0.0424211323261261
878_1,0.9999629259109497
2799_1,0.5579186677932739
3671_1,0.7589171528816223
311_1,0.1837993711233139
1023_1,0.996075451374054
3236_1,0.9997758269309998
1957_1,0.03673885017633438
2061_1,0.6506352424621582
664_1,0.985225260257721
38_1,0.023474110290408134
2369_1,0.8933665156364441
3850_1,0.961305558681488
180_1,0.6303707361221313
337_1,0.7335854172706604
1705_1,0.10611149668693542
1885_1,0.297485888004303
2253_1,0.9994804263114929
4004_1,0.7888925075531006
3922_1,0.975231945514679
626_1,0.974541425704956
2014_1,0.018998146057128906
1086_1,0.9994165897369385
897_1,0.9984672665596008
1225_1,0.022233422845602036
3413_1,0.999572217464447
2553_1,0.07544764876365662
4314_1,0.9792858958244324
3801_1,0.9241031408309937
3123_1,0.9769669771194458
3400_1,0.9986012578010559
587_1,0.0417674295604229
2113_1,0.2659379839897156
2866_1,0.9922440648078918
3738_1,0.9934684038162231
2024_1,0.31515321135520935
985_1,0.9945036172866821
60_1,0.05662047490477562
1502_1,0.020777244120836258
4107_1,0.8410881757736206
2580_1,0.08459609001874924
3760_1,0.998492956161499
2947_1,0.8289424180984497
1776_1,0.08423899859189987
4265_1,0.9966997504234314
1284_1,0.036011286079883575
3630_1,0.9896858334541321
4529_1,0.9971047043800354
3109_1,0.7438182234764099
1453_1,0.008444972336292267
656_1,0.9893288016319275
233_1,0.08404231816530228
940_1,0.9992038607597351
4387_1,0.998244047164917
2533_1,0.12777934968471527
4136_1,0.969997227191925
8_1,0.07778684794902802
3075_1,0.9921156764030457
2418_1,0.26413384079933167
694_1,0.9506871700286865
4167_1,0.16855712234973907
2179_1,0.04684065654873848
4417_1,0.9999592304229736
3550_1,0.9995942711830139
2001_1,0.926112949848175
4052_1,0.9501760005950928
1049_1,0.9988614320755005
3709_1,0.7952324151992798
3851_1,0.9305205941200256
66_1,0.35919061303138733
2737_1,0.04173881933093071
1845_1,0.16869041323661804
1803_1,0.052062127739191055
2500_1,0.06052399426698685
3519_1,0.9935998916625977
183_1,0.3156642019748688
4025_1,0.24245776236057281
2654_1,0.2813585698604584
4189_1,0.9591833353042603
550_1,0.9978054165840149
4117_1,0.9958725571632385
219_1,0.19069580733776093
2945_1,0.2120886892080307
3107_1,0.8659101724624634
3868_1,0.902420699596405
2658_1,0.28522762656211853
454_1,0.05981391668319702
2261_1,0.8850867748260498
2860_1,0.9906303286552429
1_1,0.17539599537849426
1237_1,0.016544446349143982
3994_1,0.9848071336746216
1725_1,0.05726763606071472
1851_1,0.02484544739127159
4449_1,0.9784374237060547
4268_1,0.9984002709388733
31_1,0.1283785104751587
519_1,0.12069109082221985
3271_1,0.9999428987503052
5_1,0.041714638471603394
4185_1,0.9814086556434631
2111_1,0.13894659280776978
808_1,0.9987366795539856
3867_1,0.9879846572875977
2180_1,0.2905980050563812
4178_1,0.991348922252655
2328_1,0.36092108488082886
1194_1,0.9996436834335327
4157_1,0.9943272471427917
1543_1,0.014076268300414085
4358_1,0.9966013431549072
3829_1,0.6713894605636597
2859_1,0.9715311527252197
3150_1,0.9965606331825256
